"";"SHP";"VUOSI";"IKARYHMA";"SUKUP";"DIAGNOOSI";"N";"VAESTO"
"2396";"Etelä-Pohjanmaan SHP";"2015";"85+";"2";4;NA;4598
"2397";"Etelä-Pohjanmaan SHP";"2015";"85+";"2";5;NA;4598
"2398";"Etelä-Pohjanmaan SHP";"2015";"85+";"2";6;1;4598
"2399";"Etelä-Pohjanmaan SHP";"2015";"85+";"2";7;NA;4598
"2400";"Etelä-Pohjanmaan SHP";"2015";"85+";"2";8;1;4598
"2401";"Etelä-Pohjanmaan SHP";"2016";"0-12";"1";1;NA;14818
"2402";"Etelä-Pohjanmaan SHP";"2016";"0-12";"1";2;NA;14818
"2403";"Etelä-Pohjanmaan SHP";"2016";"0-12";"1";3;NA;14818
"2404";"Etelä-Pohjanmaan SHP";"2016";"0-12";"1";4;NA;14818
"2405";"Etelä-Pohjanmaan SHP";"2016";"0-12";"1";5;NA;14818
"2406";"Etelä-Pohjanmaan SHP";"2016";"0-12";"1";6;NA;14818
"2407";"Etelä-Pohjanmaan SHP";"2016";"0-12";"1";7;NA;14818
"2408";"Etelä-Pohjanmaan SHP";"2016";"0-12";"1";8;NA;14818
"2409";"Etelä-Pohjanmaan SHP";"2016";"0-12";"2";1;NA;14207
"2410";"Etelä-Pohjanmaan SHP";"2016";"0-12";"2";2;NA;14207
"2411";"Etelä-Pohjanmaan SHP";"2016";"0-12";"2";3;NA;14207
"2412";"Etelä-Pohjanmaan SHP";"2016";"0-12";"2";4;NA;14207
"2413";"Etelä-Pohjanmaan SHP";"2016";"0-12";"2";5;NA;14207
"2414";"Etelä-Pohjanmaan SHP";"2016";"0-12";"2";6;NA;14207
"2415";"Etelä-Pohjanmaan SHP";"2016";"0-12";"2";7;1;14207
"2416";"Etelä-Pohjanmaan SHP";"2016";"0-12";"2";8;NA;14207
"2417";"Etelä-Pohjanmaan SHP";"2016";"13-17";"1";1;NA;5933
"2418";"Etelä-Pohjanmaan SHP";"2016";"13-17";"1";2;1;5933
"2419";"Etelä-Pohjanmaan SHP";"2016";"13-17";"1";3;NA;5933
"2420";"Etelä-Pohjanmaan SHP";"2016";"13-17";"1";4;1;5933
"2421";"Etelä-Pohjanmaan SHP";"2016";"13-17";"1";5;NA;5933
"2422";"Etelä-Pohjanmaan SHP";"2016";"13-17";"1";6;NA;5933
"2423";"Etelä-Pohjanmaan SHP";"2016";"13-17";"1";7;1;5933
"2424";"Etelä-Pohjanmaan SHP";"2016";"13-17";"1";8;NA;5933
"2425";"Etelä-Pohjanmaan SHP";"2016";"13-17";"2";1;NA;5496
"2426";"Etelä-Pohjanmaan SHP";"2016";"13-17";"2";2;NA;5496
"2427";"Etelä-Pohjanmaan SHP";"2016";"13-17";"2";3;1;5496
"2428";"Etelä-Pohjanmaan SHP";"2016";"13-17";"2";4;NA;5496
"2429";"Etelä-Pohjanmaan SHP";"2016";"13-17";"2";5;NA;5496
"2430";"Etelä-Pohjanmaan SHP";"2016";"13-17";"2";6;NA;5496
"2431";"Etelä-Pohjanmaan SHP";"2016";"13-17";"2";7;5;5496
"2432";"Etelä-Pohjanmaan SHP";"2016";"13-17";"2";8;NA;5496
"2433";"Etelä-Pohjanmaan SHP";"2016";"18-24";"1";1;24;7940
"2434";"Etelä-Pohjanmaan SHP";"2016";"18-24";"1";2;2;7940
"2435";"Etelä-Pohjanmaan SHP";"2016";"18-24";"1";3;2;7940
"2436";"Etelä-Pohjanmaan SHP";"2016";"18-24";"1";4;16;7940
"2437";"Etelä-Pohjanmaan SHP";"2016";"18-24";"1";5;4;7940
"2438";"Etelä-Pohjanmaan SHP";"2016";"18-24";"1";6;NA;7940
"2439";"Etelä-Pohjanmaan SHP";"2016";"18-24";"1";7;19;7940
"2440";"Etelä-Pohjanmaan SHP";"2016";"18-24";"1";8;1;7940
"2441";"Etelä-Pohjanmaan SHP";"2016";"18-24";"2";1;10;6998
"2442";"Etelä-Pohjanmaan SHP";"2016";"18-24";"2";2;2;6998
"2443";"Etelä-Pohjanmaan SHP";"2016";"18-24";"2";3;2;6998
"2444";"Etelä-Pohjanmaan SHP";"2016";"18-24";"2";4;9;6998
"2445";"Etelä-Pohjanmaan SHP";"2016";"18-24";"2";5;5;6998
"2446";"Etelä-Pohjanmaan SHP";"2016";"18-24";"2";6;1;6998
"2447";"Etelä-Pohjanmaan SHP";"2016";"18-24";"2";7;19;6998
"2448";"Etelä-Pohjanmaan SHP";"2016";"18-24";"2";8;1;6998
"2449";"Etelä-Pohjanmaan SHP";"2016";"25-34";"1";1;69;11074
"2450";"Etelä-Pohjanmaan SHP";"2016";"25-34";"1";2;14;11074
"2451";"Etelä-Pohjanmaan SHP";"2016";"25-34";"1";3;12;11074
"2452";"Etelä-Pohjanmaan SHP";"2016";"25-34";"1";4;26;11074
"2453";"Etelä-Pohjanmaan SHP";"2016";"25-34";"1";5;8;11074
"2454";"Etelä-Pohjanmaan SHP";"2016";"25-34";"1";6;1;11074
"2455";"Etelä-Pohjanmaan SHP";"2016";"25-34";"1";7;31;11074
"2456";"Etelä-Pohjanmaan SHP";"2016";"25-34";"1";8;1;11074
"2457";"Etelä-Pohjanmaan SHP";"2016";"25-34";"2";1;34;10221
"2458";"Etelä-Pohjanmaan SHP";"2016";"25-34";"2";2;8;10221
"2459";"Etelä-Pohjanmaan SHP";"2016";"25-34";"2";3;7;10221
"2460";"Etelä-Pohjanmaan SHP";"2016";"25-34";"2";4;16;10221
"2461";"Etelä-Pohjanmaan SHP";"2016";"25-34";"2";5;4;10221
"2462";"Etelä-Pohjanmaan SHP";"2016";"25-34";"2";6;3;10221
"2463";"Etelä-Pohjanmaan SHP";"2016";"25-34";"2";7;16;10221
"2464";"Etelä-Pohjanmaan SHP";"2016";"25-34";"2";8;NA;10221
"2465";"Etelä-Pohjanmaan SHP";"2016";"35-44";"1";1;102;10966
"2466";"Etelä-Pohjanmaan SHP";"2016";"35-44";"1";2;14;10966
"2467";"Etelä-Pohjanmaan SHP";"2016";"35-44";"1";3;14;10966
"2468";"Etelä-Pohjanmaan SHP";"2016";"35-44";"1";4;20;10966
"2469";"Etelä-Pohjanmaan SHP";"2016";"35-44";"1";5;10;10966
"2470";"Etelä-Pohjanmaan SHP";"2016";"35-44";"1";6;3;10966
"2471";"Etelä-Pohjanmaan SHP";"2016";"35-44";"1";7;20;10966
"2472";"Etelä-Pohjanmaan SHP";"2016";"35-44";"1";8;NA;10966
"2473";"Etelä-Pohjanmaan SHP";"2016";"35-44";"2";1;51;10160
"2474";"Etelä-Pohjanmaan SHP";"2016";"35-44";"2";2;9;10160
"2475";"Etelä-Pohjanmaan SHP";"2016";"35-44";"2";3;17;10160
"2476";"Etelä-Pohjanmaan SHP";"2016";"35-44";"2";4;15;10160
"2477";"Etelä-Pohjanmaan SHP";"2016";"35-44";"2";5;6;10160
"2478";"Etelä-Pohjanmaan SHP";"2016";"35-44";"2";6;1;10160
"2479";"Etelä-Pohjanmaan SHP";"2016";"35-44";"2";7;9;10160
"2480";"Etelä-Pohjanmaan SHP";"2016";"35-44";"2";8;2;10160
"2481";"Etelä-Pohjanmaan SHP";"2016";"45-54";"1";1;144;12420
"2482";"Etelä-Pohjanmaan SHP";"2016";"45-54";"1";2;16;12420
"2483";"Etelä-Pohjanmaan SHP";"2016";"45-54";"1";3;18;12420
"2484";"Etelä-Pohjanmaan SHP";"2016";"45-54";"1";4;12;12420
"2485";"Etelä-Pohjanmaan SHP";"2016";"45-54";"1";5;11;12420
"2486";"Etelä-Pohjanmaan SHP";"2016";"45-54";"1";6;1;12420
"2487";"Etelä-Pohjanmaan SHP";"2016";"45-54";"1";7;17;12420
"2488";"Etelä-Pohjanmaan SHP";"2016";"45-54";"1";8;5;12420
"2489";"Etelä-Pohjanmaan SHP";"2016";"45-54";"2";1;110;11982
"2490";"Etelä-Pohjanmaan SHP";"2016";"45-54";"2";2;12;11982
"2491";"Etelä-Pohjanmaan SHP";"2016";"45-54";"2";3;30;11982
"2492";"Etelä-Pohjanmaan SHP";"2016";"45-54";"2";4;13;11982
"2493";"Etelä-Pohjanmaan SHP";"2016";"45-54";"2";5;6;11982
"2494";"Etelä-Pohjanmaan SHP";"2016";"45-54";"2";6;1;11982
"2495";"Etelä-Pohjanmaan SHP";"2016";"45-54";"2";7;9;11982
"2496";"Etelä-Pohjanmaan SHP";"2016";"45-54";"2";8;3;11982
"2497";"Etelä-Pohjanmaan SHP";"2016";"55-64";"1";1;174;14245
"2498";"Etelä-Pohjanmaan SHP";"2016";"55-64";"1";2;11;14245
"2499";"Etelä-Pohjanmaan SHP";"2016";"55-64";"1";3;25;14245
"2500";"Etelä-Pohjanmaan SHP";"2016";"55-64";"1";4;13;14245
"2501";"Etelä-Pohjanmaan SHP";"2016";"55-64";"1";5;3;14245
"2502";"Etelä-Pohjanmaan SHP";"2016";"55-64";"1";6;1;14245
"2503";"Etelä-Pohjanmaan SHP";"2016";"55-64";"1";7;15;14245
"2504";"Etelä-Pohjanmaan SHP";"2016";"55-64";"1";8;7;14245
"2505";"Etelä-Pohjanmaan SHP";"2016";"55-64";"2";1;154;13943
"2506";"Etelä-Pohjanmaan SHP";"2016";"55-64";"2";2;34;13943
"2507";"Etelä-Pohjanmaan SHP";"2016";"55-64";"2";3;37;13943
"2508";"Etelä-Pohjanmaan SHP";"2016";"55-64";"2";4;9;13943
"2509";"Etelä-Pohjanmaan SHP";"2016";"55-64";"2";5;7;13943
"2510";"Etelä-Pohjanmaan SHP";"2016";"55-64";"2";6;NA;13943
"2511";"Etelä-Pohjanmaan SHP";"2016";"55-64";"2";7;10;13943
"2512";"Etelä-Pohjanmaan SHP";"2016";"55-64";"2";8;6;13943
"2513";"Etelä-Pohjanmaan SHP";"2016";"65-74";"1";1;125;12240
"2514";"Etelä-Pohjanmaan SHP";"2016";"65-74";"1";2;8;12240
"2515";"Etelä-Pohjanmaan SHP";"2016";"65-74";"1";3;28;12240
"2516";"Etelä-Pohjanmaan SHP";"2016";"65-74";"1";4;5;12240
"2517";"Etelä-Pohjanmaan SHP";"2016";"65-74";"1";5;2;12240
"2518";"Etelä-Pohjanmaan SHP";"2016";"65-74";"1";6;NA;12240
"2519";"Etelä-Pohjanmaan SHP";"2016";"65-74";"1";7;9;12240
"2520";"Etelä-Pohjanmaan SHP";"2016";"65-74";"1";8;3;12240
"2521";"Etelä-Pohjanmaan SHP";"2016";"65-74";"2";1;156;12691
"2522";"Etelä-Pohjanmaan SHP";"2016";"65-74";"2";2;19;12691
"2523";"Etelä-Pohjanmaan SHP";"2016";"65-74";"2";3;54;12691
"2524";"Etelä-Pohjanmaan SHP";"2016";"65-74";"2";4;10;12691
"2525";"Etelä-Pohjanmaan SHP";"2016";"65-74";"2";5;2;12691
"2526";"Etelä-Pohjanmaan SHP";"2016";"65-74";"2";6;NA;12691
"2527";"Etelä-Pohjanmaan SHP";"2016";"65-74";"2";7;14;12691
"2528";"Etelä-Pohjanmaan SHP";"2016";"65-74";"2";8;5;12691
"2529";"Etelä-Pohjanmaan SHP";"2016";"75-84";"1";1;23;6240
"2530";"Etelä-Pohjanmaan SHP";"2016";"75-84";"1";2;1;6240
"2531";"Etelä-Pohjanmaan SHP";"2016";"75-84";"1";3;16;6240
"2532";"Etelä-Pohjanmaan SHP";"2016";"75-84";"1";4;1;6240
"2533";"Etelä-Pohjanmaan SHP";"2016";"75-84";"1";5;NA;6240
"2534";"Etelä-Pohjanmaan SHP";"2016";"75-84";"1";6;NA;6240
"2535";"Etelä-Pohjanmaan SHP";"2016";"75-84";"1";7;4;6240
"2536";"Etelä-Pohjanmaan SHP";"2016";"75-84";"1";8;NA;6240
"2537";"Etelä-Pohjanmaan SHP";"2016";"75-84";"2";1;71;8404
"2538";"Etelä-Pohjanmaan SHP";"2016";"75-84";"2";2;8;8404
"2539";"Etelä-Pohjanmaan SHP";"2016";"75-84";"2";3;44;8404
"2540";"Etelä-Pohjanmaan SHP";"2016";"75-84";"2";4;2;8404
"2541";"Etelä-Pohjanmaan SHP";"2016";"75-84";"2";5;1;8404
"2542";"Etelä-Pohjanmaan SHP";"2016";"75-84";"2";6;NA;8404
"2543";"Etelä-Pohjanmaan SHP";"2016";"75-84";"2";7;6;8404
"2544";"Etelä-Pohjanmaan SHP";"2016";"75-84";"2";8;4;8404
"2545";"Etelä-Pohjanmaan SHP";"2016";"85+";"1";1;3;1990
"2546";"Etelä-Pohjanmaan SHP";"2016";"85+";"1";2;NA;1990
"2547";"Etelä-Pohjanmaan SHP";"2016";"85+";"1";3;6;1990
"2548";"Etelä-Pohjanmaan SHP";"2016";"85+";"1";4;NA;1990
"2549";"Etelä-Pohjanmaan SHP";"2016";"85+";"1";5;NA;1990
"2550";"Etelä-Pohjanmaan SHP";"2016";"85+";"1";6;NA;1990
"2551";"Etelä-Pohjanmaan SHP";"2016";"85+";"1";7;NA;1990
"2552";"Etelä-Pohjanmaan SHP";"2016";"85+";"1";8;NA;1990
"2553";"Etelä-Pohjanmaan SHP";"2016";"85+";"2";1;12;4604
"2554";"Etelä-Pohjanmaan SHP";"2016";"85+";"2";2;NA;4604
"2555";"Etelä-Pohjanmaan SHP";"2016";"85+";"2";3;32;4604
"2556";"Etelä-Pohjanmaan SHP";"2016";"85+";"2";4;NA;4604
"2557";"Etelä-Pohjanmaan SHP";"2016";"85+";"2";5;NA;4604
"2558";"Etelä-Pohjanmaan SHP";"2016";"85+";"2";6;2;4604
"2559";"Etelä-Pohjanmaan SHP";"2016";"85+";"2";7;NA;4604
"2560";"Etelä-Pohjanmaan SHP";"2016";"85+";"2";8;2;4604
"2561";"Etelä-Pohjanmaan SHP";"2017";"0-12";"1";1;NA;14523
"2562";"Etelä-Pohjanmaan SHP";"2017";"0-12";"1";2;NA;14523
"2563";"Etelä-Pohjanmaan SHP";"2017";"0-12";"1";3;NA;14523
"2564";"Etelä-Pohjanmaan SHP";"2017";"0-12";"1";4;NA;14523
"2565";"Etelä-Pohjanmaan SHP";"2017";"0-12";"1";5;NA;14523
"2566";"Etelä-Pohjanmaan SHP";"2017";"0-12";"1";6;NA;14523
"2567";"Etelä-Pohjanmaan SHP";"2017";"0-12";"1";7;NA;14523
"2568";"Etelä-Pohjanmaan SHP";"2017";"0-12";"1";8;NA;14523
"2569";"Etelä-Pohjanmaan SHP";"2017";"0-12";"2";1;NA;14019
"2570";"Etelä-Pohjanmaan SHP";"2017";"0-12";"2";2;NA;14019
"2571";"Etelä-Pohjanmaan SHP";"2017";"0-12";"2";3;NA;14019
"2572";"Etelä-Pohjanmaan SHP";"2017";"0-12";"2";4;NA;14019
"2573";"Etelä-Pohjanmaan SHP";"2017";"0-12";"2";5;NA;14019
"2574";"Etelä-Pohjanmaan SHP";"2017";"0-12";"2";6;NA;14019
"2575";"Etelä-Pohjanmaan SHP";"2017";"0-12";"2";7;NA;14019
"2576";"Etelä-Pohjanmaan SHP";"2017";"0-12";"2";8;NA;14019
"2577";"Etelä-Pohjanmaan SHP";"2017";"13-17";"1";1;NA;6016
"2578";"Etelä-Pohjanmaan SHP";"2017";"13-17";"1";2;1;6016
"2579";"Etelä-Pohjanmaan SHP";"2017";"13-17";"1";3;NA;6016
"2580";"Etelä-Pohjanmaan SHP";"2017";"13-17";"1";4;NA;6016
"2581";"Etelä-Pohjanmaan SHP";"2017";"13-17";"1";5;NA;6016
"2582";"Etelä-Pohjanmaan SHP";"2017";"13-17";"1";6;NA;6016
"2583";"Etelä-Pohjanmaan SHP";"2017";"13-17";"1";7;NA;6016
"2584";"Etelä-Pohjanmaan SHP";"2017";"13-17";"1";8;NA;6016
"2585";"Etelä-Pohjanmaan SHP";"2017";"13-17";"2";1;NA;5506
"2586";"Etelä-Pohjanmaan SHP";"2017";"13-17";"2";2;NA;5506
"2587";"Etelä-Pohjanmaan SHP";"2017";"13-17";"2";3;1;5506
"2588";"Etelä-Pohjanmaan SHP";"2017";"13-17";"2";4;NA;5506
"2589";"Etelä-Pohjanmaan SHP";"2017";"13-17";"2";5;NA;5506
"2590";"Etelä-Pohjanmaan SHP";"2017";"13-17";"2";6;NA;5506
"2591";"Etelä-Pohjanmaan SHP";"2017";"13-17";"2";7;7;5506
"2592";"Etelä-Pohjanmaan SHP";"2017";"13-17";"2";8;NA;5506
"2593";"Etelä-Pohjanmaan SHP";"2017";"18-24";"1";1;19;7724
"2594";"Etelä-Pohjanmaan SHP";"2017";"18-24";"1";2;3;7724
"2595";"Etelä-Pohjanmaan SHP";"2017";"18-24";"1";3;1;7724
"2596";"Etelä-Pohjanmaan SHP";"2017";"18-24";"1";4;12;7724
"2597";"Etelä-Pohjanmaan SHP";"2017";"18-24";"1";5;3;7724
"2598";"Etelä-Pohjanmaan SHP";"2017";"18-24";"1";6;1;7724
"2599";"Etelä-Pohjanmaan SHP";"2017";"18-24";"1";7;29;7724
"2600";"Etelä-Pohjanmaan SHP";"2017";"18-24";"1";8;1;7724
"2601";"Etelä-Pohjanmaan SHP";"2017";"18-24";"2";1;9;6766
"2602";"Etelä-Pohjanmaan SHP";"2017";"18-24";"2";2;2;6766
"2603";"Etelä-Pohjanmaan SHP";"2017";"18-24";"2";3;3;6766
"2604";"Etelä-Pohjanmaan SHP";"2017";"18-24";"2";4;7;6766
"2605";"Etelä-Pohjanmaan SHP";"2017";"18-24";"2";5;5;6766
"2606";"Etelä-Pohjanmaan SHP";"2017";"18-24";"2";6;1;6766
"2607";"Etelä-Pohjanmaan SHP";"2017";"18-24";"2";7;19;6766
"2608";"Etelä-Pohjanmaan SHP";"2017";"18-24";"2";8;2;6766
"2609";"Etelä-Pohjanmaan SHP";"2017";"25-34";"1";1;85;10960
"2610";"Etelä-Pohjanmaan SHP";"2017";"25-34";"1";2;12;10960
"2611";"Etelä-Pohjanmaan SHP";"2017";"25-34";"1";3;12;10960
"2612";"Etelä-Pohjanmaan SHP";"2017";"25-34";"1";4;31;10960
"2613";"Etelä-Pohjanmaan SHP";"2017";"25-34";"1";5;9;10960
"2614";"Etelä-Pohjanmaan SHP";"2017";"25-34";"1";6;NA;10960
"2615";"Etelä-Pohjanmaan SHP";"2017";"25-34";"1";7;31;10960
"2616";"Etelä-Pohjanmaan SHP";"2017";"25-34";"1";8;1;10960
"2617";"Etelä-Pohjanmaan SHP";"2017";"25-34";"2";1;33;10111
"2618";"Etelä-Pohjanmaan SHP";"2017";"25-34";"2";2;8;10111
"2619";"Etelä-Pohjanmaan SHP";"2017";"25-34";"2";3;9;10111
"2620";"Etelä-Pohjanmaan SHP";"2017";"25-34";"2";4;17;10111
"2621";"Etelä-Pohjanmaan SHP";"2017";"25-34";"2";5;5;10111
"2622";"Etelä-Pohjanmaan SHP";"2017";"25-34";"2";6;4;10111
"2623";"Etelä-Pohjanmaan SHP";"2017";"25-34";"2";7;25;10111
"2624";"Etelä-Pohjanmaan SHP";"2017";"25-34";"2";8;NA;10111
"2625";"Etelä-Pohjanmaan SHP";"2017";"35-44";"1";1;105;11110
"2626";"Etelä-Pohjanmaan SHP";"2017";"35-44";"1";2;12;11110
"2627";"Etelä-Pohjanmaan SHP";"2017";"35-44";"1";3;13;11110
"2628";"Etelä-Pohjanmaan SHP";"2017";"35-44";"1";4;20;11110
"2629";"Etelä-Pohjanmaan SHP";"2017";"35-44";"1";5;9;11110
"2630";"Etelä-Pohjanmaan SHP";"2017";"35-44";"1";6;2;11110
"2631";"Etelä-Pohjanmaan SHP";"2017";"35-44";"1";7;24;11110
"2632";"Etelä-Pohjanmaan SHP";"2017";"35-44";"1";8;NA;11110
"2633";"Etelä-Pohjanmaan SHP";"2017";"35-44";"2";1;57;10326
"2634";"Etelä-Pohjanmaan SHP";"2017";"35-44";"2";2;12;10326
"2635";"Etelä-Pohjanmaan SHP";"2017";"35-44";"2";3;13;10326
"2636";"Etelä-Pohjanmaan SHP";"2017";"35-44";"2";4;18;10326
"2637";"Etelä-Pohjanmaan SHP";"2017";"35-44";"2";5;5;10326
"2638";"Etelä-Pohjanmaan SHP";"2017";"35-44";"2";6;1;10326
"2639";"Etelä-Pohjanmaan SHP";"2017";"35-44";"2";7;13;10326
"2640";"Etelä-Pohjanmaan SHP";"2017";"35-44";"2";8;1;10326
"2641";"Etelä-Pohjanmaan SHP";"2017";"45-54";"1";1;134;12000
"2642";"Etelä-Pohjanmaan SHP";"2017";"45-54";"1";2;17;12000
"2643";"Etelä-Pohjanmaan SHP";"2017";"45-54";"1";3;22;12000
"2644";"Etelä-Pohjanmaan SHP";"2017";"45-54";"1";4;10;12000
"2645";"Etelä-Pohjanmaan SHP";"2017";"45-54";"1";5;9;12000
"2646";"Etelä-Pohjanmaan SHP";"2017";"45-54";"1";6;1;12000
"2647";"Etelä-Pohjanmaan SHP";"2017";"45-54";"1";7;18;12000
"2648";"Etelä-Pohjanmaan SHP";"2017";"45-54";"1";8;4;12000
"2649";"Etelä-Pohjanmaan SHP";"2017";"45-54";"2";1;105;11617
"2650";"Etelä-Pohjanmaan SHP";"2017";"45-54";"2";2;11;11617
"2651";"Etelä-Pohjanmaan SHP";"2017";"45-54";"2";3;29;11617
"2652";"Etelä-Pohjanmaan SHP";"2017";"45-54";"2";4;13;11617
"2653";"Etelä-Pohjanmaan SHP";"2017";"45-54";"2";5;7;11617
"2654";"Etelä-Pohjanmaan SHP";"2017";"45-54";"2";6;1;11617
"2655";"Etelä-Pohjanmaan SHP";"2017";"45-54";"2";7;9;11617
"2656";"Etelä-Pohjanmaan SHP";"2017";"45-54";"2";8;4;11617
"2657";"Etelä-Pohjanmaan SHP";"2017";"55-64";"1";1;174;13983
"2658";"Etelä-Pohjanmaan SHP";"2017";"55-64";"1";2;9;13983
"2659";"Etelä-Pohjanmaan SHP";"2017";"55-64";"1";3;27;13983
"2660";"Etelä-Pohjanmaan SHP";"2017";"55-64";"1";4;16;13983
"2661";"Etelä-Pohjanmaan SHP";"2017";"55-64";"1";5;7;13983
"2662";"Etelä-Pohjanmaan SHP";"2017";"55-64";"1";6;1;13983
"2663";"Etelä-Pohjanmaan SHP";"2017";"55-64";"1";7;19;13983
"2664";"Etelä-Pohjanmaan SHP";"2017";"55-64";"1";8;4;13983
"2665";"Etelä-Pohjanmaan SHP";"2017";"55-64";"2";1;154;13714
"2666";"Etelä-Pohjanmaan SHP";"2017";"55-64";"2";2;30;13714
"2667";"Etelä-Pohjanmaan SHP";"2017";"55-64";"2";3;41;13714
"2668";"Etelä-Pohjanmaan SHP";"2017";"55-64";"2";4;13;13714
"2669";"Etelä-Pohjanmaan SHP";"2017";"55-64";"2";5;5;13714
"2670";"Etelä-Pohjanmaan SHP";"2017";"55-64";"2";6;NA;13714
"2671";"Etelä-Pohjanmaan SHP";"2017";"55-64";"2";7;12;13714
"2672";"Etelä-Pohjanmaan SHP";"2017";"55-64";"2";8;8;13714
"2673";"Etelä-Pohjanmaan SHP";"2017";"65-74";"1";1;133;12888
"2674";"Etelä-Pohjanmaan SHP";"2017";"65-74";"1";2;10;12888
"2675";"Etelä-Pohjanmaan SHP";"2017";"65-74";"1";3;29;12888
"2676";"Etelä-Pohjanmaan SHP";"2017";"65-74";"1";4;5;12888
"2677";"Etelä-Pohjanmaan SHP";"2017";"65-74";"1";5;2;12888
"2678";"Etelä-Pohjanmaan SHP";"2017";"65-74";"1";6;NA;12888
"2679";"Etelä-Pohjanmaan SHP";"2017";"65-74";"1";7;13;12888
"2680";"Etelä-Pohjanmaan SHP";"2017";"65-74";"1";8;2;12888
"2681";"Etelä-Pohjanmaan SHP";"2017";"65-74";"2";1;165;13295
"2682";"Etelä-Pohjanmaan SHP";"2017";"65-74";"2";2;23;13295
"2683";"Etelä-Pohjanmaan SHP";"2017";"65-74";"2";3;50;13295
"2684";"Etelä-Pohjanmaan SHP";"2017";"65-74";"2";4;11;13295
"2685";"Etelä-Pohjanmaan SHP";"2017";"65-74";"2";5;4;13295
"2686";"Etelä-Pohjanmaan SHP";"2017";"65-74";"2";6;NA;13295
"2687";"Etelä-Pohjanmaan SHP";"2017";"65-74";"2";7;15;13295
"2688";"Etelä-Pohjanmaan SHP";"2017";"65-74";"2";8;5;13295
"2689";"Etelä-Pohjanmaan SHP";"2017";"75-84";"1";1;26;6126
"2690";"Etelä-Pohjanmaan SHP";"2017";"75-84";"1";2;2;6126
"2691";"Etelä-Pohjanmaan SHP";"2017";"75-84";"1";3;19;6126
"2692";"Etelä-Pohjanmaan SHP";"2017";"75-84";"1";4;1;6126
"2693";"Etelä-Pohjanmaan SHP";"2017";"75-84";"1";5;NA;6126
"2694";"Etelä-Pohjanmaan SHP";"2017";"75-84";"1";6;NA;6126
"2695";"Etelä-Pohjanmaan SHP";"2017";"75-84";"1";7;3;6126
"2696";"Etelä-Pohjanmaan SHP";"2017";"75-84";"1";8;NA;6126
"2697";"Etelä-Pohjanmaan SHP";"2017";"75-84";"2";1;77;8173
"2698";"Etelä-Pohjanmaan SHP";"2017";"75-84";"2";2;8;8173
"2699";"Etelä-Pohjanmaan SHP";"2017";"75-84";"2";3;49;8173
"2700";"Etelä-Pohjanmaan SHP";"2017";"75-84";"2";4;4;8173
"2701";"Etelä-Pohjanmaan SHP";"2017";"75-84";"2";5;1;8173
"2702";"Etelä-Pohjanmaan SHP";"2017";"75-84";"2";6;NA;8173
"2703";"Etelä-Pohjanmaan SHP";"2017";"75-84";"2";7;6;8173
"2704";"Etelä-Pohjanmaan SHP";"2017";"75-84";"2";8;4;8173
"2705";"Etelä-Pohjanmaan SHP";"2017";"85+";"1";1;4;2030
"2706";"Etelä-Pohjanmaan SHP";"2017";"85+";"1";2;NA;2030
"2707";"Etelä-Pohjanmaan SHP";"2017";"85+";"1";3;5;2030
"2708";"Etelä-Pohjanmaan SHP";"2017";"85+";"1";4;NA;2030
"2709";"Etelä-Pohjanmaan SHP";"2017";"85+";"1";5;NA;2030
"2710";"Etelä-Pohjanmaan SHP";"2017";"85+";"1";6;NA;2030
"2711";"Etelä-Pohjanmaan SHP";"2017";"85+";"1";7;NA;2030
"2712";"Etelä-Pohjanmaan SHP";"2017";"85+";"1";8;NA;2030
"2713";"Etelä-Pohjanmaan SHP";"2017";"85+";"2";1;15;4696
"2714";"Etelä-Pohjanmaan SHP";"2017";"85+";"2";2;NA;4696
"2715";"Etelä-Pohjanmaan SHP";"2017";"85+";"2";3;33;4696
"2716";"Etelä-Pohjanmaan SHP";"2017";"85+";"2";4;NA;4696
"2717";"Etelä-Pohjanmaan SHP";"2017";"85+";"2";5;NA;4696
"2718";"Etelä-Pohjanmaan SHP";"2017";"85+";"2";6;2;4696
"2719";"Etelä-Pohjanmaan SHP";"2017";"85+";"2";7;1;4696
"2720";"Etelä-Pohjanmaan SHP";"2017";"85+";"2";8;NA;4696
"2721";"Etelä-Pohjanmaan SHP";"2018";"0-12";"1";1;NA;14253
"2722";"Etelä-Pohjanmaan SHP";"2018";"0-12";"1";2;NA;14253
"2723";"Etelä-Pohjanmaan SHP";"2018";"0-12";"1";3;NA;14253
"2724";"Etelä-Pohjanmaan SHP";"2018";"0-12";"1";4;NA;14253
"2725";"Etelä-Pohjanmaan SHP";"2018";"0-12";"1";5;NA;14253
"2726";"Etelä-Pohjanmaan SHP";"2018";"0-12";"1";6;NA;14253
"2727";"Etelä-Pohjanmaan SHP";"2018";"0-12";"1";7;NA;14253
"2728";"Etelä-Pohjanmaan SHP";"2018";"0-12";"1";8;NA;14253
"2729";"Etelä-Pohjanmaan SHP";"2018";"0-12";"2";1;NA;13647
"2730";"Etelä-Pohjanmaan SHP";"2018";"0-12";"2";2;NA;13647
"2731";"Etelä-Pohjanmaan SHP";"2018";"0-12";"2";3;NA;13647
"2732";"Etelä-Pohjanmaan SHP";"2018";"0-12";"2";4;NA;13647
"2733";"Etelä-Pohjanmaan SHP";"2018";"0-12";"2";5;NA;13647
