"";"SHP";"VUOSI";"IKARYHMA";"SUKUP";"DIAGNOOSI";"N";"VAESTO"
"421";"Ahvenanmaa";"2017";"55-64";"1";5;NA;1908
"422";"Ahvenanmaa";"2017";"55-64";"1";6;1;1908
"423";"Ahvenanmaa";"2017";"55-64";"1";7;2;1908
"424";"Ahvenanmaa";"2017";"55-64";"1";8;NA;1908
"425";"Ahvenanmaa";"2017";"55-64";"2";1;9;2033
"426";"Ahvenanmaa";"2017";"55-64";"2";2;5;2033
"427";"Ahvenanmaa";"2017";"55-64";"2";3;3;2033
"428";"Ahvenanmaa";"2017";"55-64";"2";4;2;2033
"429";"Ahvenanmaa";"2017";"55-64";"2";5;1;2033
"430";"Ahvenanmaa";"2017";"55-64";"2";6;NA;2033
"431";"Ahvenanmaa";"2017";"55-64";"2";7;3;2033
"432";"Ahvenanmaa";"2017";"55-64";"2";8;NA;2033
"433";"Ahvenanmaa";"2017";"65-74";"1";1;1;1788
"434";"Ahvenanmaa";"2017";"65-74";"1";2;1;1788
"435";"Ahvenanmaa";"2017";"65-74";"1";3;2;1788
"436";"Ahvenanmaa";"2017";"65-74";"1";4;NA;1788
"437";"Ahvenanmaa";"2017";"65-74";"1";5;NA;1788
"438";"Ahvenanmaa";"2017";"65-74";"1";6;NA;1788
"439";"Ahvenanmaa";"2017";"65-74";"1";7;1;1788
"440";"Ahvenanmaa";"2017";"65-74";"1";8;NA;1788
"441";"Ahvenanmaa";"2017";"65-74";"2";1;4;1895
"442";"Ahvenanmaa";"2017";"65-74";"2";2;2;1895
"443";"Ahvenanmaa";"2017";"65-74";"2";3;1;1895
"444";"Ahvenanmaa";"2017";"65-74";"2";4;3;1895
"445";"Ahvenanmaa";"2017";"65-74";"2";5;NA;1895
"446";"Ahvenanmaa";"2017";"65-74";"2";6;NA;1895
"447";"Ahvenanmaa";"2017";"65-74";"2";7;3;1895
"448";"Ahvenanmaa";"2017";"65-74";"2";8;NA;1895
"449";"Ahvenanmaa";"2017";"75-84";"1";1;2;917
"450";"Ahvenanmaa";"2017";"75-84";"1";2;NA;917
"451";"Ahvenanmaa";"2017";"75-84";"1";3;1;917
"452";"Ahvenanmaa";"2017";"75-84";"1";4;NA;917
"453";"Ahvenanmaa";"2017";"75-84";"1";5;NA;917
"454";"Ahvenanmaa";"2017";"75-84";"1";6;NA;917
"455";"Ahvenanmaa";"2017";"75-84";"1";7;NA;917
"456";"Ahvenanmaa";"2017";"75-84";"1";8;NA;917
"457";"Ahvenanmaa";"2017";"75-84";"2";1;5;1012
"458";"Ahvenanmaa";"2017";"75-84";"2";2;1;1012
"459";"Ahvenanmaa";"2017";"75-84";"2";3;4;1012
"460";"Ahvenanmaa";"2017";"75-84";"2";4;2;1012
"461";"Ahvenanmaa";"2017";"75-84";"2";5;NA;1012
"462";"Ahvenanmaa";"2017";"75-84";"2";6;NA;1012
"463";"Ahvenanmaa";"2017";"75-84";"2";7;NA;1012
"464";"Ahvenanmaa";"2017";"75-84";"2";8;NA;1012
"465";"Ahvenanmaa";"2017";"85+";"1";1;NA;279
"466";"Ahvenanmaa";"2017";"85+";"1";2;NA;279
"467";"Ahvenanmaa";"2017";"85+";"1";3;NA;279
"468";"Ahvenanmaa";"2017";"85+";"1";4;NA;279
"469";"Ahvenanmaa";"2017";"85+";"1";5;NA;279
"470";"Ahvenanmaa";"2017";"85+";"1";6;NA;279
"471";"Ahvenanmaa";"2017";"85+";"1";7;1;279
"472";"Ahvenanmaa";"2017";"85+";"1";8;NA;279
"473";"Ahvenanmaa";"2017";"85+";"2";1;NA;510
"474";"Ahvenanmaa";"2017";"85+";"2";2;NA;510
"475";"Ahvenanmaa";"2017";"85+";"2";3;3;510
"476";"Ahvenanmaa";"2017";"85+";"2";4;NA;510
"477";"Ahvenanmaa";"2017";"85+";"2";5;NA;510
"478";"Ahvenanmaa";"2017";"85+";"2";6;NA;510
"479";"Ahvenanmaa";"2017";"85+";"2";7;NA;510
"480";"Ahvenanmaa";"2017";"85+";"2";8;NA;510
"481";"Ahvenanmaa";"2018";"0-12";"1";1;NA;2209
"482";"Ahvenanmaa";"2018";"0-12";"1";2;NA;2209
"483";"Ahvenanmaa";"2018";"0-12";"1";3;NA;2209
"484";"Ahvenanmaa";"2018";"0-12";"1";4;NA;2209
"485";"Ahvenanmaa";"2018";"0-12";"1";5;NA;2209
"486";"Ahvenanmaa";"2018";"0-12";"1";6;NA;2209
"487";"Ahvenanmaa";"2018";"0-12";"1";7;NA;2209
"488";"Ahvenanmaa";"2018";"0-12";"1";8;NA;2209
"489";"Ahvenanmaa";"2018";"0-12";"2";1;NA;2082
"490";"Ahvenanmaa";"2018";"0-12";"2";2;NA;2082
"491";"Ahvenanmaa";"2018";"0-12";"2";3;NA;2082
"492";"Ahvenanmaa";"2018";"0-12";"2";4;NA;2082
"493";"Ahvenanmaa";"2018";"0-12";"2";5;NA;2082
"494";"Ahvenanmaa";"2018";"0-12";"2";6;NA;2082
"495";"Ahvenanmaa";"2018";"0-12";"2";7;NA;2082
"496";"Ahvenanmaa";"2018";"0-12";"2";8;NA;2082
"497";"Ahvenanmaa";"2018";"13-17";"1";1;NA;829
"498";"Ahvenanmaa";"2018";"13-17";"1";2;NA;829
"499";"Ahvenanmaa";"2018";"13-17";"1";3;NA;829
"500";"Ahvenanmaa";"2018";"13-17";"1";4;NA;829
"501";"Ahvenanmaa";"2018";"13-17";"1";5;NA;829
"502";"Ahvenanmaa";"2018";"13-17";"1";6;NA;829
"503";"Ahvenanmaa";"2018";"13-17";"1";7;NA;829
"504";"Ahvenanmaa";"2018";"13-17";"1";8;NA;829
"505";"Ahvenanmaa";"2018";"13-17";"2";1;NA;782
"506";"Ahvenanmaa";"2018";"13-17";"2";2;NA;782
"507";"Ahvenanmaa";"2018";"13-17";"2";3;NA;782
"508";"Ahvenanmaa";"2018";"13-17";"2";4;NA;782
"509";"Ahvenanmaa";"2018";"13-17";"2";5;NA;782
"510";"Ahvenanmaa";"2018";"13-17";"2";6;NA;782
"511";"Ahvenanmaa";"2018";"13-17";"2";7;NA;782
"512";"Ahvenanmaa";"2018";"13-17";"2";8;NA;782
"513";"Ahvenanmaa";"2018";"18-24";"1";1;3;1031
"514";"Ahvenanmaa";"2018";"18-24";"1";2;1;1031
"515";"Ahvenanmaa";"2018";"18-24";"1";3;1;1031
"516";"Ahvenanmaa";"2018";"18-24";"1";4;2;1031
"517";"Ahvenanmaa";"2018";"18-24";"1";5;NA;1031
"518";"Ahvenanmaa";"2018";"18-24";"1";6;NA;1031
"519";"Ahvenanmaa";"2018";"18-24";"1";7;1;1031
"520";"Ahvenanmaa";"2018";"18-24";"1";8;NA;1031
"521";"Ahvenanmaa";"2018";"18-24";"2";1;4;866
"522";"Ahvenanmaa";"2018";"18-24";"2";2;NA;866
"523";"Ahvenanmaa";"2018";"18-24";"2";3;1;866
"524";"Ahvenanmaa";"2018";"18-24";"2";4;1;866
"525";"Ahvenanmaa";"2018";"18-24";"2";5;NA;866
"526";"Ahvenanmaa";"2018";"18-24";"2";6;NA;866
"527";"Ahvenanmaa";"2018";"18-24";"2";7;3;866
"528";"Ahvenanmaa";"2018";"18-24";"2";8;NA;866
"529";"Ahvenanmaa";"2018";"25-34";"1";1;8;1860
"530";"Ahvenanmaa";"2018";"25-34";"1";2;2;1860
"531";"Ahvenanmaa";"2018";"25-34";"1";3;1;1860
"532";"Ahvenanmaa";"2018";"25-34";"1";4;6;1860
"533";"Ahvenanmaa";"2018";"25-34";"1";5;NA;1860
"534";"Ahvenanmaa";"2018";"25-34";"1";6;NA;1860
"535";"Ahvenanmaa";"2018";"25-34";"1";7;4;1860
"536";"Ahvenanmaa";"2018";"25-34";"1";8;NA;1860
"537";"Ahvenanmaa";"2018";"25-34";"2";1;2;1718
"538";"Ahvenanmaa";"2018";"25-34";"2";2;4;1718
"539";"Ahvenanmaa";"2018";"25-34";"2";3;2;1718
"540";"Ahvenanmaa";"2018";"25-34";"2";4;2;1718
"541";"Ahvenanmaa";"2018";"25-34";"2";5;NA;1718
"542";"Ahvenanmaa";"2018";"25-34";"2";6;1;1718
"543";"Ahvenanmaa";"2018";"25-34";"2";7;3;1718
"544";"Ahvenanmaa";"2018";"25-34";"2";8;NA;1718
"545";"Ahvenanmaa";"2018";"35-44";"1";1;7;1914
"546";"Ahvenanmaa";"2018";"35-44";"1";2;NA;1914
"547";"Ahvenanmaa";"2018";"35-44";"1";3;5;1914
"548";"Ahvenanmaa";"2018";"35-44";"1";4;3;1914
"549";"Ahvenanmaa";"2018";"35-44";"1";5;NA;1914
"550";"Ahvenanmaa";"2018";"35-44";"1";6;NA;1914
"551";"Ahvenanmaa";"2018";"35-44";"1";7;4;1914
"552";"Ahvenanmaa";"2018";"35-44";"1";8;NA;1914
"553";"Ahvenanmaa";"2018";"35-44";"2";1;3;1823
"554";"Ahvenanmaa";"2018";"35-44";"2";2;2;1823
"555";"Ahvenanmaa";"2018";"35-44";"2";3;2;1823
"556";"Ahvenanmaa";"2018";"35-44";"2";4;3;1823
"557";"Ahvenanmaa";"2018";"35-44";"2";5;NA;1823
"558";"Ahvenanmaa";"2018";"35-44";"2";6;NA;1823
"559";"Ahvenanmaa";"2018";"35-44";"2";7;NA;1823
"560";"Ahvenanmaa";"2018";"35-44";"2";8;NA;1823
"561";"Ahvenanmaa";"2018";"45-54";"1";1;11;2064
"562";"Ahvenanmaa";"2018";"45-54";"1";2;2;2064
"563";"Ahvenanmaa";"2018";"45-54";"1";3;3;2064
"564";"Ahvenanmaa";"2018";"45-54";"1";4;2;2064
"565";"Ahvenanmaa";"2018";"45-54";"1";5;NA;2064
"566";"Ahvenanmaa";"2018";"45-54";"1";6;NA;2064
"567";"Ahvenanmaa";"2018";"45-54";"1";7;2;2064
"568";"Ahvenanmaa";"2018";"45-54";"1";8;NA;2064
"569";"Ahvenanmaa";"2018";"45-54";"2";1;8;2104
"570";"Ahvenanmaa";"2018";"45-54";"2";2;5;2104
"571";"Ahvenanmaa";"2018";"45-54";"2";3;2;2104
"572";"Ahvenanmaa";"2018";"45-54";"2";4;1;2104
"573";"Ahvenanmaa";"2018";"45-54";"2";5;NA;2104
"574";"Ahvenanmaa";"2018";"45-54";"2";6;NA;2104
"575";"Ahvenanmaa";"2018";"45-54";"2";7;3;2104
"576";"Ahvenanmaa";"2018";"45-54";"2";8;NA;2104
"577";"Ahvenanmaa";"2018";"55-64";"1";1;9;1858
"578";"Ahvenanmaa";"2018";"55-64";"1";2;2;1858
"579";"Ahvenanmaa";"2018";"55-64";"1";3;1;1858
"580";"Ahvenanmaa";"2018";"55-64";"1";4;1;1858
"581";"Ahvenanmaa";"2018";"55-64";"1";5;NA;1858
"582";"Ahvenanmaa";"2018";"55-64";"1";6;1;1858
"583";"Ahvenanmaa";"2018";"55-64";"1";7;1;1858
"584";"Ahvenanmaa";"2018";"55-64";"1";8;NA;1858
"585";"Ahvenanmaa";"2018";"55-64";"2";1;7;2029
"586";"Ahvenanmaa";"2018";"55-64";"2";2;5;2029
"587";"Ahvenanmaa";"2018";"55-64";"2";3;2;2029
"588";"Ahvenanmaa";"2018";"55-64";"2";4;2;2029
"589";"Ahvenanmaa";"2018";"55-64";"2";5;1;2029
"590";"Ahvenanmaa";"2018";"55-64";"2";6;NA;2029
"591";"Ahvenanmaa";"2018";"55-64";"2";7;2;2029
"592";"Ahvenanmaa";"2018";"55-64";"2";8;1;2029
"593";"Ahvenanmaa";"2018";"65-74";"1";1;1;1856
"594";"Ahvenanmaa";"2018";"65-74";"1";2;2;1856
"595";"Ahvenanmaa";"2018";"65-74";"1";3;2;1856
"596";"Ahvenanmaa";"2018";"65-74";"1";4;NA;1856
"597";"Ahvenanmaa";"2018";"65-74";"1";5;NA;1856
"598";"Ahvenanmaa";"2018";"65-74";"1";6;NA;1856
"599";"Ahvenanmaa";"2018";"65-74";"1";7;2;1856
"600";"Ahvenanmaa";"2018";"65-74";"1";8;NA;1856
"601";"Ahvenanmaa";"2018";"65-74";"2";1;5;1959
"602";"Ahvenanmaa";"2018";"65-74";"2";2;1;1959
"603";"Ahvenanmaa";"2018";"65-74";"2";3;2;1959
"604";"Ahvenanmaa";"2018";"65-74";"2";4;3;1959
"605";"Ahvenanmaa";"2018";"65-74";"2";5;NA;1959
"606";"Ahvenanmaa";"2018";"65-74";"2";6;NA;1959
"607";"Ahvenanmaa";"2018";"65-74";"2";7;5;1959
"608";"Ahvenanmaa";"2018";"65-74";"2";8;NA;1959
"609";"Ahvenanmaa";"2018";"75-84";"1";1;2;955
"610";"Ahvenanmaa";"2018";"75-84";"1";2;NA;955
"611";"Ahvenanmaa";"2018";"75-84";"1";3;1;955
"612";"Ahvenanmaa";"2018";"75-84";"1";4;NA;955
"613";"Ahvenanmaa";"2018";"75-84";"1";5;NA;955
"614";"Ahvenanmaa";"2018";"75-84";"1";6;NA;955
"615";"Ahvenanmaa";"2018";"75-84";"1";7;1;955
"616";"Ahvenanmaa";"2018";"75-84";"1";8;NA;955
"617";"Ahvenanmaa";"2018";"75-84";"2";1;4;1040
"618";"Ahvenanmaa";"2018";"75-84";"2";2;1;1040
"619";"Ahvenanmaa";"2018";"75-84";"2";3;4;1040
"620";"Ahvenanmaa";"2018";"75-84";"2";4;1;1040
"621";"Ahvenanmaa";"2018";"75-84";"2";5;NA;1040
"622";"Ahvenanmaa";"2018";"75-84";"2";6;NA;1040
"623";"Ahvenanmaa";"2018";"75-84";"2";7;1;1040
"624";"Ahvenanmaa";"2018";"75-84";"2";8;NA;1040
"625";"Ahvenanmaa";"2018";"85+";"1";1;NA;294
"626";"Ahvenanmaa";"2018";"85+";"1";2;NA;294
"627";"Ahvenanmaa";"2018";"85+";"1";3;NA;294
"628";"Ahvenanmaa";"2018";"85+";"1";4;NA;294
"629";"Ahvenanmaa";"2018";"85+";"1";5;NA;294
"630";"Ahvenanmaa";"2018";"85+";"1";6;NA;294
"631";"Ahvenanmaa";"2018";"85+";"1";7;1;294
"632";"Ahvenanmaa";"2018";"85+";"1";8;NA;294
"633";"Ahvenanmaa";"2018";"85+";"2";1;2;516
"634";"Ahvenanmaa";"2018";"85+";"2";2;NA;516
"635";"Ahvenanmaa";"2018";"85+";"2";3;3;516
"636";"Ahvenanmaa";"2018";"85+";"2";4;1;516
"637";"Ahvenanmaa";"2018";"85+";"2";5;NA;516
"638";"Ahvenanmaa";"2018";"85+";"2";6;NA;516
"639";"Ahvenanmaa";"2018";"85+";"2";7;NA;516
"640";"Ahvenanmaa";"2018";"85+";"2";8;NA;516
"641";"Ahvenanmaa";"2019";"0-12";"1";1;NA;2187
"642";"Ahvenanmaa";"2019";"0-12";"1";2;NA;2187
"643";"Ahvenanmaa";"2019";"0-12";"1";3;NA;2187
"644";"Ahvenanmaa";"2019";"0-12";"1";4;NA;2187
"645";"Ahvenanmaa";"2019";"0-12";"1";5;NA;2187
"646";"Ahvenanmaa";"2019";"0-12";"1";6;NA;2187
"647";"Ahvenanmaa";"2019";"0-12";"1";7;NA;2187
"648";"Ahvenanmaa";"2019";"0-12";"1";8;NA;2187
"649";"Ahvenanmaa";"2019";"0-12";"2";1;NA;2076
"650";"Ahvenanmaa";"2019";"0-12";"2";2;NA;2076
"651";"Ahvenanmaa";"2019";"0-12";"2";3;NA;2076
"652";"Ahvenanmaa";"2019";"0-12";"2";4;NA;2076
"653";"Ahvenanmaa";"2019";"0-12";"2";5;NA;2076
"654";"Ahvenanmaa";"2019";"0-12";"2";6;NA;2076
"655";"Ahvenanmaa";"2019";"0-12";"2";7;NA;2076
"656";"Ahvenanmaa";"2019";"0-12";"2";8;NA;2076
"657";"Ahvenanmaa";"2019";"13-17";"1";1;NA;849
"658";"Ahvenanmaa";"2019";"13-17";"1";2;NA;849
"659";"Ahvenanmaa";"2019";"13-17";"1";3;NA;849
"660";"Ahvenanmaa";"2019";"13-17";"1";4;NA;849
"661";"Ahvenanmaa";"2019";"13-17";"1";5;NA;849
"662";"Ahvenanmaa";"2019";"13-17";"1";6;NA;849
"663";"Ahvenanmaa";"2019";"13-17";"1";7;NA;849
"664";"Ahvenanmaa";"2019";"13-17";"1";8;NA;849
"665";"Ahvenanmaa";"2019";"13-17";"2";1;NA;798
"666";"Ahvenanmaa";"2019";"13-17";"2";2;NA;798
"667";"Ahvenanmaa";"2019";"13-17";"2";3;NA;798
"668";"Ahvenanmaa";"2019";"13-17";"2";4;NA;798
"669";"Ahvenanmaa";"2019";"13-17";"2";5;NA;798
"670";"Ahvenanmaa";"2019";"13-17";"2";6;NA;798
"671";"Ahvenanmaa";"2019";"13-17";"2";7;NA;798
"672";"Ahvenanmaa";"2019";"13-17";"2";8;NA;798
"673";"Ahvenanmaa";"2019";"18-24";"1";1;1;1044
"674";"Ahvenanmaa";"2019";"18-24";"1";2;1;1044
"675";"Ahvenanmaa";"2019";"18-24";"1";3;1;1044
"676";"Ahvenanmaa";"2019";"18-24";"1";4;3;1044
"677";"Ahvenanmaa";"2019";"18-24";"1";5;NA;1044
"678";"Ahvenanmaa";"2019";"18-24";"1";6;NA;1044
"679";"Ahvenanmaa";"2019";"18-24";"1";7;1;1044
"680";"Ahvenanmaa";"2019";"18-24";"1";8;NA;1044
"681";"Ahvenanmaa";"2019";"18-24";"2";1;3;849
"682";"Ahvenanmaa";"2019";"18-24";"2";2;NA;849
"683";"Ahvenanmaa";"2019";"18-24";"2";3;1;849
"684";"Ahvenanmaa";"2019";"18-24";"2";4;1;849
"685";"Ahvenanmaa";"2019";"18-24";"2";5;NA;849
"686";"Ahvenanmaa";"2019";"18-24";"2";6;NA;849
"687";"Ahvenanmaa";"2019";"18-24";"2";7;3;849
"688";"Ahvenanmaa";"2019";"18-24";"2";8;NA;849
"689";"Ahvenanmaa";"2019";"25-34";"1";1;9;1824
"690";"Ahvenanmaa";"2019";"25-34";"1";2;2;1824
"691";"Ahvenanmaa";"2019";"25-34";"1";3;1;1824
"692";"Ahvenanmaa";"2019";"25-34";"1";4;5;1824
"693";"Ahvenanmaa";"2019";"25-34";"1";5;NA;1824
"694";"Ahvenanmaa";"2019";"25-34";"1";6;NA;1824
"695";"Ahvenanmaa";"2019";"25-34";"1";7;2;1824
"696";"Ahvenanmaa";"2019";"25-34";"1";8;NA;1824
"697";"Ahvenanmaa";"2019";"25-34";"2";1;3;1719
"698";"Ahvenanmaa";"2019";"25-34";"2";2;4;1719
"699";"Ahvenanmaa";"2019";"25-34";"2";3;2;1719
"700";"Ahvenanmaa";"2019";"25-34";"2";4;2;1719
"701";"Ahvenanmaa";"2019";"25-34";"2";5;NA;1719
"702";"Ahvenanmaa";"2019";"25-34";"2";6;1;1719
"703";"Ahvenanmaa";"2019";"25-34";"2";7;4;1719
"704";"Ahvenanmaa";"2019";"25-34";"2";8;NA;1719
"705";"Ahvenanmaa";"2019";"35-44";"1";1;9;1905
"706";"Ahvenanmaa";"2019";"35-44";"1";2;NA;1905
"707";"Ahvenanmaa";"2019";"35-44";"1";3;5;1905
"708";"Ahvenanmaa";"2019";"35-44";"1";4;4;1905
"709";"Ahvenanmaa";"2019";"35-44";"1";5;NA;1905
"710";"Ahvenanmaa";"2019";"35-44";"1";6;NA;1905
"711";"Ahvenanmaa";"2019";"35-44";"1";7;5;1905
"712";"Ahvenanmaa";"2019";"35-44";"1";8;NA;1905
"713";"Ahvenanmaa";"2019";"35-44";"2";1;2;1847
"714";"Ahvenanmaa";"2019";"35-44";"2";2;1;1847
"715";"Ahvenanmaa";"2019";"35-44";"2";3;2;1847
"716";"Ahvenanmaa";"2019";"35-44";"2";4;4;1847
"717";"Ahvenanmaa";"2019";"35-44";"2";5;NA;1847
"718";"Ahvenanmaa";"2019";"35-44";"2";6;NA;1847
"719";"Ahvenanmaa";"2019";"35-44";"2";7;NA;1847
"720";"Ahvenanmaa";"2019";"35-44";"2";8;NA;1847
"721";"Ahvenanmaa";"2019";"45-54";"1";1;8;2042
"722";"Ahvenanmaa";"2019";"45-54";"1";2;1;2042
"723";"Ahvenanmaa";"2019";"45-54";"1";3;3;2042
"724";"Ahvenanmaa";"2019";"45-54";"1";4;1;2042
"725";"Ahvenanmaa";"2019";"45-54";"1";5;NA;2042
"726";"Ahvenanmaa";"2019";"45-54";"1";6;NA;2042
"727";"Ahvenanmaa";"2019";"45-54";"1";7;2;2042
"728";"Ahvenanmaa";"2019";"45-54";"1";8;NA;2042
"729";"Ahvenanmaa";"2019";"45-54";"2";1;8;2075
"730";"Ahvenanmaa";"2019";"45-54";"2";2;5;2075
"731";"Ahvenanmaa";"2019";"45-54";"2";3;3;2075
"732";"Ahvenanmaa";"2019";"45-54";"2";4;1;2075
"733";"Ahvenanmaa";"2019";"45-54";"2";5;NA;2075
"734";"Ahvenanmaa";"2019";"45-54";"2";6;NA;2075
"735";"Ahvenanmaa";"2019";"45-54";"2";7;2;2075
"736";"Ahvenanmaa";"2019";"45-54";"2";8;NA;2075
"737";"Ahvenanmaa";"2019";"55-64";"1";1;10;1847
"738";"Ahvenanmaa";"2019";"55-64";"1";2;2;1847
"739";"Ahvenanmaa";"2019";"55-64";"1";3;1;1847
"740";"Ahvenanmaa";"2019";"55-64";"1";4;2;1847
"741";"Ahvenanmaa";"2019";"55-64";"1";5;NA;1847
"742";"Ahvenanmaa";"2019";"55-64";"1";6;1;1847
"743";"Ahvenanmaa";"2019";"55-64";"1";7;2;1847
"744";"Ahvenanmaa";"2019";"55-64";"1";8;NA;1847
"745";"Ahvenanmaa";"2019";"55-64";"2";1;7;2036
"746";"Ahvenanmaa";"2019";"55-64";"2";2;5;2036
"747";"Ahvenanmaa";"2019";"55-64";"2";3;2;2036
"748";"Ahvenanmaa";"2019";"55-64";"2";4;2;2036
"749";"Ahvenanmaa";"2019";"55-64";"2";5;1;2036
"750";"Ahvenanmaa";"2019";"55-64";"2";6;NA;2036
"751";"Ahvenanmaa";"2019";"55-64";"2";7;3;2036
"752";"Ahvenanmaa";"2019";"55-64";"2";8;1;2036
"753";"Ahvenanmaa";"2019";"65-74";"1";1;3;1861
"754";"Ahvenanmaa";"2019";"65-74";"1";2;3;1861
"755";"Ahvenanmaa";"2019";"65-74";"1";3;2;1861
"756";"Ahvenanmaa";"2019";"65-74";"1";4;NA;1861
"757";"Ahvenanmaa";"2019";"65-74";"1";5;NA;1861
"758";"Ahvenanmaa";"2019";"65-74";"1";6;NA;1861
"759";"Ahvenanmaa";"2019";"65-74";"1";7;2;1861
"760";"Ahvenanmaa";"2019";"65-74";"1";8;NA;1861
"761";"Ahvenanmaa";"2019";"65-74";"2";1;5;1983
"762";"Ahvenanmaa";"2019";"65-74";"2";2;2;1983
"763";"Ahvenanmaa";"2019";"65-74";"2";3;2;1983
"764";"Ahvenanmaa";"2019";"65-74";"2";4;3;1983
"765";"Ahvenanmaa";"2019";"65-74";"2";5;NA;1983
"766";"Ahvenanmaa";"2019";"65-74";"2";6;NA;1983
"767";"Ahvenanmaa";"2019";"65-74";"2";7;5;1983
"768";"Ahvenanmaa";"2019";"65-74";"2";8;NA;1983
"769";"Ahvenanmaa";"2019";"75-84";"1";1;1;1004
"770";"Ahvenanmaa";"2019";"75-84";"1";2;NA;1004
"771";"Ahvenanmaa";"2019";"75-84";"1";3;1;1004
"772";"Ahvenanmaa";"2019";"75-84";"1";4;NA;1004
"773";"Ahvenanmaa";"2019";"75-84";"1";5;NA;1004
"774";"Ahvenanmaa";"2019";"75-84";"1";6;NA;1004
"775";"Ahvenanmaa";"2019";"75-84";"1";7;1;1004
"776";"Ahvenanmaa";"2019";"75-84";"1";8;NA;1004
"777";"Ahvenanmaa";"2019";"75-84";"2";1;3;1095
"778";"Ahvenanmaa";"2019";"75-84";"2";2;1;1095
"779";"Ahvenanmaa";"2019";"75-84";"2";3;3;1095
"780";"Ahvenanmaa";"2019";"75-84";"2";4;NA;1095
"781";"Ahvenanmaa";"2019";"75-84";"2";5;NA;1095
"782";"Ahvenanmaa";"2019";"75-84";"2";6;NA;1095
"783";"Ahvenanmaa";"2019";"75-84";"2";7;1;1095
"784";"Ahvenanmaa";"2019";"75-84";"2";8;NA;1095
"785";"Ahvenanmaa";"2019";"85+";"1";1;NA;316
"786";"Ahvenanmaa";"2019";"85+";"1";2;NA;316
"787";"Ahvenanmaa";"2019";"85+";"1";3;NA;316
"788";"Ahvenanmaa";"2019";"85+";"1";4;NA;316
"789";"Ahvenanmaa";"2019";"85+";"1";5;NA;316
"790";"Ahvenanmaa";"2019";"85+";"1";6;NA;316
"791";"Ahvenanmaa";"2019";"85+";"1";7;1;316
"792";"Ahvenanmaa";"2019";"85+";"1";8;NA;316
"793";"Ahvenanmaa";"2019";"85+";"2";1;2;527
"794";"Ahvenanmaa";"2019";"85+";"2";2;NA;527
"795";"Ahvenanmaa";"2019";"85+";"2";3;4;527
"796";"Ahvenanmaa";"2019";"85+";"2";4;1;527
"797";"Ahvenanmaa";"2019";"85+";"2";5;NA;527
"798";"Ahvenanmaa";"2019";"85+";"2";6;NA;527
"799";"Ahvenanmaa";"2019";"85+";"2";7;NA;527
"800";"Ahvenanmaa";"2019";"85+";"2";8;NA;527
"801";"Ahvenanmaa";"2020";"0-12";"1";1;NA;2175
"802";"Ahvenanmaa";"2020";"0-12";"1";2;NA;2175
"803";"Ahvenanmaa";"2020";"0-12";"1";3;NA;2175
"804";"Ahvenanmaa";"2020";"0-12";"1";4;NA;2175
"805";"Ahvenanmaa";"2020";"0-12";"1";5;NA;2175
"806";"Ahvenanmaa";"2020";"0-12";"1";6;NA;2175
"807";"Ahvenanmaa";"2020";"0-12";"1";7;NA;2175
"808";"Ahvenanmaa";"2020";"0-12";"1";8;NA;2175
"809";"Ahvenanmaa";"2020";"0-12";"2";1;NA;2091
"810";"Ahvenanmaa";"2020";"0-12";"2";2;NA;2091
"811";"Ahvenanmaa";"2020";"0-12";"2";3;NA;2091
"812";"Ahvenanmaa";"2020";"0-12";"2";4;NA;2091
"813";"Ahvenanmaa";"2020";"0-12";"2";5;NA;2091
"814";"Ahvenanmaa";"2020";"0-12";"2";6;NA;2091
"815";"Ahvenanmaa";"2020";"0-12";"2";7;NA;2091
"816";"Ahvenanmaa";"2020";"0-12";"2";8;NA;2091
"817";"Ahvenanmaa";"2020";"13-17";"1";1;NA;874
"818";"Ahvenanmaa";"2020";"13-17";"1";2;NA;874
"819";"Ahvenanmaa";"2020";"13-17";"1";3;NA;874
"820";"Ahvenanmaa";"2020";"13-17";"1";4;NA;874
"821";"Ahvenanmaa";"2020";"13-17";"1";5;NA;874
"822";"Ahvenanmaa";"2020";"13-17";"1";6;NA;874
"823";"Ahvenanmaa";"2020";"13-17";"1";7;1;874
"824";"Ahvenanmaa";"2020";"13-17";"1";8;NA;874
"825";"Ahvenanmaa";"2020";"13-17";"2";1;NA;815
"826";"Ahvenanmaa";"2020";"13-17";"2";2;NA;815
"827";"Ahvenanmaa";"2020";"13-17";"2";3;NA;815
"828";"Ahvenanmaa";"2020";"13-17";"2";4;NA;815
"829";"Ahvenanmaa";"2020";"13-17";"2";5;NA;815
"830";"Ahvenanmaa";"2020";"13-17";"2";6;NA;815
"831";"Ahvenanmaa";"2020";"13-17";"2";7;NA;815
"832";"Ahvenanmaa";"2020";"13-17";"2";8;NA;815
"833";"Ahvenanmaa";"2020";"18-24";"1";1;1;1017
"834";"Ahvenanmaa";"2020";"18-24";"1";2;1;1017
"835";"Ahvenanmaa";"2020";"18-24";"1";3;1;1017
"836";"Ahvenanmaa";"2020";"18-24";"1";4;2;1017
"837";"Ahvenanmaa";"2020";"18-24";"1";5;NA;1017
"838";"Ahvenanmaa";"2020";"18-24";"1";6;NA;1017
"839";"Ahvenanmaa";"2020";"18-24";"1";7;1;1017
"840";"Ahvenanmaa";"2020";"18-24";"1";8;NA;1017
