"shp";"diagnoosi";"vuosi";"pop";"laake";"klotsapiini";"depot";"pvm";"tarkastelujakso"
"Helsingin ja Uudenmaan SHP";4;2016;338;210;4;24;"31.10";"1 vuosi"
"Helsingin ja Uudenmaan SHP";4;2017;381;247;3;35;"31.10";"1 vuosi"
"Helsingin ja Uudenmaan SHP";4;2018;384;249;7;31;"31.10";"1 vuosi"
"Helsingin ja Uudenmaan SHP";4;2019;413;252;7;30;"31.10";"1 vuosi"
"Helsingin ja Uudenmaan SHP";5;2010;64;42;4;NA;"31.10";"1 vuosi"
"Helsingin ja Uudenmaan SHP";5;2011;64;38;1;2;"31.10";"1 vuosi"
"Helsingin ja Uudenmaan SHP";5;2012;84;53;2;NA;"31.10";"1 vuosi"
"Helsingin ja Uudenmaan SHP";5;2013;92;52;NA;1;"31.10";"1 vuosi"
"Helsingin ja Uudenmaan SHP";5;2014;73;41;2;1;"31.10";"1 vuosi"
"Helsingin ja Uudenmaan SHP";5;2015;67;41;1;2;"31.10";"1 vuosi"
"Helsingin ja Uudenmaan SHP";5;2016;70;47;1;4;"31.10";"1 vuosi"
"Helsingin ja Uudenmaan SHP";5;2017;72;50;1;5;"31.10";"1 vuosi"
"Helsingin ja Uudenmaan SHP";5;2018;71;57;1;11;"31.10";"1 vuosi"
"Helsingin ja Uudenmaan SHP";5;2019;71;53;1;8;"31.10";"1 vuosi"
"Helsingin ja Uudenmaan SHP";6;2010;53;38;1;3;"31.10";"1 vuosi"
"Helsingin ja Uudenmaan SHP";6;2011;56;34;NA;NA;"31.10";"1 vuosi"
"Helsingin ja Uudenmaan SHP";6;2012;55;42;1;2;"31.10";"1 vuosi"
"Helsingin ja Uudenmaan SHP";6;2013;59;41;1;2;"31.10";"1 vuosi"
"Helsingin ja Uudenmaan SHP";6;2014;69;47;NA;3;"31.10";"1 vuosi"
"Helsingin ja Uudenmaan SHP";6;2015;60;37;NA;5;"31.10";"1 vuosi"
"Helsingin ja Uudenmaan SHP";6;2016;62;44;3;4;"31.10";"1 vuosi"
"Helsingin ja Uudenmaan SHP";6;2017;71;48;2;5;"31.10";"1 vuosi"
"Helsingin ja Uudenmaan SHP";6;2018;73;56;2;7;"31.10";"1 vuosi"
"Helsingin ja Uudenmaan SHP";6;2019;75;54;1;7;"31.10";"1 vuosi"
"Helsingin ja Uudenmaan SHP";7;2010;482;320;8;16;"31.10";"1 vuosi"
"Helsingin ja Uudenmaan SHP";7;2011;531;313;10;20;"31.10";"1 vuosi"
"Helsingin ja Uudenmaan SHP";7;2012;548;341;6;16;"31.10";"1 vuosi"
"Helsingin ja Uudenmaan SHP";7;2013;562;330;9;12;"31.10";"1 vuosi"
"Helsingin ja Uudenmaan SHP";7;2014;578;342;11;13;"31.10";"1 vuosi"
"Helsingin ja Uudenmaan SHP";7;2015;621;405;10;32;"31.10";"1 vuosi"
"Helsingin ja Uudenmaan SHP";7;2016;745;456;15;59;"31.10";"1 vuosi"
"Helsingin ja Uudenmaan SHP";7;2017;810;501;18;54;"31.10";"1 vuosi"
"Helsingin ja Uudenmaan SHP";7;2018;806;518;15;56;"31.10";"1 vuosi"
"Helsingin ja Uudenmaan SHP";7;2019;801;502;13;62;"31.10";"1 vuosi"
"Helsingin ja Uudenmaan SHP";8;2011;10;9;1;3;"31.10";"1 vuosi"
"Helsingin ja Uudenmaan SHP";8;2012;36;24;2;4;"31.10";"1 vuosi"
"Helsingin ja Uudenmaan SHP";8;2013;40;25;NA;5;"31.10";"1 vuosi"
"Helsingin ja Uudenmaan SHP";8;2014;49;26;2;3;"31.10";"1 vuosi"
"Helsingin ja Uudenmaan SHP";8;2015;33;20;1;3;"31.10";"1 vuosi"
"Helsingin ja Uudenmaan SHP";8;2016;25;18;NA;2;"31.10";"1 vuosi"
"Helsingin ja Uudenmaan SHP";8;2017;23;17;NA;1;"31.10";"1 vuosi"
"Helsingin ja Uudenmaan SHP";8;2018;17;10;NA;1;"31.10";"1 vuosi"
"Helsingin ja Uudenmaan SHP";8;2019;16;12;NA;3;"31.10";"1 vuosi"
"Helsingin ja Uudenmaan SHP";9;2019;1;1;NA;NA;"31.10";"1 vuosi"
"Helsinki";1;2010;2431;2024;623;349;"31.10";"1 vuosi"
"Helsinki";1;2011;2846;2362;679;451;"31.10";"1 vuosi"
"Helsinki";1;2012;3019;2448;721;481;"31.10";"1 vuosi"
"Helsinki";1;2013;3113;2497;761;513;"31.10";"1 vuosi"
"Helsinki";1;2014;3244;2599;817;531;"31.10";"1 vuosi"
"Helsinki";1;2015;3328;2672;849;597;"31.10";"1 vuosi"
"Helsinki";1;2016;3382;2725;856;664;"31.10";"1 vuosi"
"Helsinki";1;2017;3395;2733;889;698;"31.10";"1 vuosi"
"Helsinki";1;2018;3396;2726;907;732;"31.10";"1 vuosi"
"Helsinki";1;2019;3374;2694;897;736;"31.10";"1 vuosi"
"Helsinki";2;2010;342;296;52;27;"31.10";"1 vuosi"
"Helsinki";2;2011;386;316;57;25;"31.10";"1 vuosi"
"Helsinki";2;2012;421;338;61;36;"31.10";"1 vuosi"
"Helsinki";2;2013;440;360;59;39;"31.10";"1 vuosi"
"Helsinki";2;2014;465;364;61;49;"31.10";"1 vuosi"
"Helsinki";2;2015;465;370;68;64;"31.10";"1 vuosi"
"Helsinki";2;2016;474;383;75;55;"31.10";"1 vuosi"
"Helsinki";2;2017;514;396;75;66;"31.10";"1 vuosi"
"Helsinki";2;2018;512;404;84;61;"31.10";"1 vuosi"
"Helsinki";2;2019;526;404;87;70;"31.10";"1 vuosi"
"Helsinki";3;2010;282;207;4;15;"31.10";"1 vuosi"
"Helsinki";3;2011;374;240;3;11;"31.10";"1 vuosi"
"Helsinki";3;2012;424;261;3;21;"31.10";"1 vuosi"
"Helsinki";3;2013;441;282;3;22;"31.10";"1 vuosi"
"Helsinki";3;2014;439;271;5;21;"31.10";"1 vuosi"
"Helsinki";3;2015;496;308;5;31;"31.10";"1 vuosi"
"Helsinki";3;2016;476;313;8;35;"31.10";"1 vuosi"
"Helsinki";3;2017;459;298;8;39;"31.10";"1 vuosi"
"Helsinki";3;2018;452;278;8;35;"31.10";"1 vuosi"
"Helsinki";3;2019;449;295;8;40;"31.10";"1 vuosi"
"Helsinki";4;2010;199;132;1;3;"31.10";"1 vuosi"
"Helsinki";4;2011;210;132;3;3;"31.10";"1 vuosi"
"Helsinki";4;2012;216;137;5;6;"31.10";"1 vuosi"
"Helsinki";4;2013;285;174;3;8;"31.10";"1 vuosi"
"Helsinki";4;2014;293;181;2;9;"31.10";"1 vuosi"
"Helsinki";4;2015;281;181;6;5;"31.10";"1 vuosi"
"Helsinki";4;2016;299;194;6;18;"31.10";"1 vuosi"
"Helsinki";4;2017;294;187;9;22;"31.10";"1 vuosi"
"Helsinki";4;2018;303;183;3;31;"31.10";"1 vuosi"
"Helsinki";4;2019;312;204;7;28;"31.10";"1 vuosi"
"Helsinki";5;2010;48;28;NA;NA;"31.10";"1 vuosi"
"Helsinki";5;2011;64;43;NA;1;"31.10";"1 vuosi"
"Helsinki";5;2012;76;48;NA;1;"31.10";"1 vuosi"
"Helsinki";5;2013;81;51;NA;2;"31.10";"1 vuosi"
"Helsinki";5;2014;64;36;NA;2;"31.10";"1 vuosi"
"Helsinki";5;2015;49;29;NA;NA;"31.10";"1 vuosi"
"Helsinki";5;2016;47;25;NA;NA;"31.10";"1 vuosi"
"Helsinki";5;2017;35;24;NA;NA;"31.10";"1 vuosi"
"Helsinki";5;2018;48;36;NA;NA;"31.10";"1 vuosi"
"Helsinki";5;2019;50;30;NA;3;"31.10";"1 vuosi"
"Helsinki";6;2010;8;7;NA;1;"31.10";"1 vuosi"
"Helsinki";6;2011;10;8;NA;NA;"31.10";"1 vuosi"
"Helsinki";6;2012;20;13;NA;1;"31.10";"1 vuosi"
"Helsinki";6;2013;22;17;NA;1;"31.10";"1 vuosi"
"Helsinki";6;2014;14;9;NA;1;"31.10";"1 vuosi"
"Helsinki";6;2015;13;8;NA;NA;"31.10";"1 vuosi"
"Helsinki";6;2016;16;8;NA;NA;"31.10";"1 vuosi"
"Helsinki";6;2017;12;8;NA;NA;"31.10";"1 vuosi"
"Helsinki";6;2018;12;7;NA;NA;"31.10";"1 vuosi"
"Helsinki";6;2019;14;5;NA;NA;"31.10";"1 vuosi"
"Helsinki";7;2010;459;288;10;12;"31.10";"1 vuosi"
"Helsinki";7;2011;528;332;12;17;"31.10";"1 vuosi"
"Helsinki";7;2012;534;316;11;16;"31.10";"1 vuosi"
"Helsinki";7;2013;494;304;11;15;"31.10";"1 vuosi"
"Helsinki";7;2014;518;317;16;22;"31.10";"1 vuosi"
"Helsinki";7;2015;532;330;14;33;"31.10";"1 vuosi"
"Helsinki";7;2016;522;327;15;35;"31.10";"1 vuosi"
"Helsinki";7;2017;575;345;14;45;"31.10";"1 vuosi"
"Helsinki";7;2018;614;365;15;60;"31.10";"1 vuosi"
"Helsinki";7;2019;676;411;16;74;"31.10";"1 vuosi"
"Helsinki";8;2011;2;1;NA;1;"31.10";"1 vuosi"
"Helsinki";8;2012;1;1;NA;NA;"31.10";"1 vuosi"
"Helsinki";8;2013;3;NA;NA;NA;"31.10";"1 vuosi"
"Helsinki";8;2014;1;1;NA;1;"31.10";"1 vuosi"
"Helsinki";8;2015;3;2;NA;2;"31.10";"1 vuosi"
"Helsinki";8;2016;1;1;NA;1;"31.10";"1 vuosi"
"Helsinki";8;2017;3;1;NA;1;"31.10";"1 vuosi"
"Helsinki";8;2018;1;1;NA;1;"31.10";"1 vuosi"
"Itä-Savon SHP";1;2010;77;67;17;7;"31.10";"1 vuosi"
"Itä-Savon SHP";1;2011;125;111;38;20;"31.10";"1 vuosi"
"Itä-Savon SHP";1;2012;184;166;48;31;"31.10";"1 vuosi"
"Itä-Savon SHP";1;2013;204;176;44;30;"31.10";"1 vuosi"
"Itä-Savon SHP";1;2014;202;179;49;33;"31.10";"1 vuosi"
"Itä-Savon SHP";1;2015;208;180;52;34;"31.10";"1 vuosi"
"Itä-Savon SHP";1;2016;194;174;48;39;"31.10";"1 vuosi"
"Itä-Savon SHP";1;2017;201;168;51;41;"31.10";"1 vuosi"
"Itä-Savon SHP";1;2018;187;159;47;43;"31.10";"1 vuosi"
"Itä-Savon SHP";1;2019;196;160;53;40;"31.10";"1 vuosi"
"Itä-Savon SHP";2;2010;25;22;3;2;"31.10";"1 vuosi"
"Itä-Savon SHP";2;2011;31;28;3;1;"31.10";"1 vuosi"
"Itä-Savon SHP";2;2012;38;36;4;7;"31.10";"1 vuosi"
"Itä-Savon SHP";2;2013;37;32;5;6;"31.10";"1 vuosi"
"Itä-Savon SHP";2;2014;36;30;6;9;"31.10";"1 vuosi"
"Itä-Savon SHP";2;2015;36;30;8;8;"31.10";"1 vuosi"
"Itä-Savon SHP";2;2016;39;29;8;4;"31.10";"1 vuosi"
"Itä-Savon SHP";2;2017;40;31;11;6;"31.10";"1 vuosi"
"Itä-Savon SHP";2;2018;44;39;10;8;"31.10";"1 vuosi"
"Itä-Savon SHP";2;2019;41;33;8;5;"31.10";"1 vuosi"
"Itä-Savon SHP";3;2010;15;8;NA;NA;"31.10";"1 vuosi"
"Itä-Savon SHP";3;2011;25;18;NA;2;"31.10";"1 vuosi"
"Itä-Savon SHP";3;2012;25;14;NA;2;"31.10";"1 vuosi"
"Itä-Savon SHP";3;2013;24;17;NA;2;"31.10";"1 vuosi"
"Itä-Savon SHP";3;2014;29;17;NA;1;"31.10";"1 vuosi"
"Itä-Savon SHP";3;2015;25;11;NA;1;"31.10";"1 vuosi"
"Itä-Savon SHP";3;2016;19;10;NA;3;"31.10";"1 vuosi"
"Itä-Savon SHP";3;2017;23;14;NA;3;"31.10";"1 vuosi"
"Itä-Savon SHP";3;2018;19;14;NA;3;"31.10";"1 vuosi"
"Itä-Savon SHP";3;2019;18;13;1;3;"31.10";"1 vuosi"
"Itä-Savon SHP";4;2010;6;6;NA;NA;"31.10";"1 vuosi"
"Itä-Savon SHP";4;2011;12;8;NA;1;"31.10";"1 vuosi"
"Itä-Savon SHP";4;2012;15;13;NA;NA;"31.10";"1 vuosi"
"Itä-Savon SHP";4;2013;17;11;NA;NA;"31.10";"1 vuosi"
"Itä-Savon SHP";4;2014;16;10;NA;1;"31.10";"1 vuosi"
"Itä-Savon SHP";4;2015;14;10;NA;1;"31.10";"1 vuosi"
"Itä-Savon SHP";4;2016;15;7;NA;1;"31.10";"1 vuosi"
"Itä-Savon SHP";4;2017;12;6;NA;1;"31.10";"1 vuosi"
"Itä-Savon SHP";4;2018;14;6;NA;NA;"31.10";"1 vuosi"
"Itä-Savon SHP";4;2019;24;14;NA;2;"31.10";"1 vuosi"
"Itä-Savon SHP";5;2010;1;1;NA;NA;"31.10";"1 vuosi"
"Itä-Savon SHP";5;2011;3;2;NA;NA;"31.10";"1 vuosi"
"Itä-Savon SHP";5;2012;5;4;1;NA;"31.10";"1 vuosi"
"Itä-Savon SHP";5;2013;7;5;1;1;"31.10";"1 vuosi"
"Itä-Savon SHP";5;2014;5;2;NA;NA;"31.10";"1 vuosi"
"Itä-Savon SHP";5;2015;4;3;1;1;"31.10";"1 vuosi"
"Itä-Savon SHP";5;2016;2;1;NA;1;"31.10";"1 vuosi"
"Itä-Savon SHP";5;2017;4;4;NA;1;"31.10";"1 vuosi"
"Itä-Savon SHP";5;2018;4;4;NA;NA;"31.10";"1 vuosi"
"Itä-Savon SHP";5;2019;4;3;1;NA;"31.10";"1 vuosi"
"Itä-Savon SHP";6;2010;1;1;NA;NA;"31.10";"1 vuosi"
"Itä-Savon SHP";6;2011;1;NA;NA;NA;"31.10";"1 vuosi"
"Itä-Savon SHP";6;2012;2;1;NA;NA;"31.10";"1 vuosi"
"Itä-Savon SHP";6;2013;1;NA;NA;NA;"31.10";"1 vuosi"
"Itä-Savon SHP";6;2014;4;NA;NA;NA;"31.10";"1 vuosi"
"Itä-Savon SHP";6;2015;1;NA;NA;NA;"31.10";"1 vuosi"
"Itä-Savon SHP";6;2016;4;1;NA;NA;"31.10";"1 vuosi"
"Itä-Savon SHP";6;2017;1;1;NA;NA;"31.10";"1 vuosi"
"Itä-Savon SHP";6;2018;3;2;NA;NA;"31.10";"1 vuosi"
"Itä-Savon SHP";6;2019;3;2;NA;1;"31.10";"1 vuosi"
"Itä-Savon SHP";7;2010;11;7;NA;NA;"31.10";"1 vuosi"
"Itä-Savon SHP";7;2011;11;6;1;NA;"31.10";"1 vuosi"
"Itä-Savon SHP";7;2012;13;11;1;1;"31.10";"1 vuosi"
"Itä-Savon SHP";7;2013;17;13;1;2;"31.10";"1 vuosi"
"Itä-Savon SHP";7;2014;21;13;2;NA;"31.10";"1 vuosi"
"Itä-Savon SHP";7;2015;21;13;1;NA;"31.10";"1 vuosi"
"Itä-Savon SHP";7;2016;22;13;1;1;"31.10";"1 vuosi"
"Itä-Savon SHP";7;2017;26;12;1;1;"31.10";"1 vuosi"
"Itä-Savon SHP";7;2018;18;10;1;NA;"31.10";"1 vuosi"
"Itä-Savon SHP";7;2019;24;16;1;2;"31.10";"1 vuosi"
"Itä-Savon SHP";8;2012;15;11;NA;1;"31.10";"1 vuosi"
"Itä-Savon SHP";8;2013;23;16;1;3;"31.10";"1 vuosi"
"Itä-Savon SHP";8;2014;28;16;1;NA;"31.10";"1 vuosi"
"Itä-Savon SHP";8;2015;12;10;1;3;"31.10";"1 vuosi"
"Itä-Savon SHP";8;2016;5;2;NA;1;"31.10";"1 vuosi"
"Itä-Savon SHP";8;2017;7;7;NA;1;"31.10";"1 vuosi"
"Itä-Savon SHP";8;2018;2;1;NA;NA;"31.10";"1 vuosi"
"Itä-Savon SHP";8;2019;9;7;NA;NA;"31.10";"1 vuosi"
"Kainuun SHP";1;2010;147;112;18;36;"31.10";"1 vuosi"
"Kainuun SHP";1;2011;160;126;20;32;"31.10";"1 vuosi"
"Kainuun SHP";1;2012;193;145;24;37;"31.10";"1 vuosi"
"Kainuun SHP";1;2013;209;164;32;47;"31.10";"1 vuosi"
"Kainuun SHP";1;2014;206;159;36;43;"31.10";"1 vuosi"
"Kainuun SHP";1;2015;300;246;56;68;"31.10";"1 vuosi"
"Kainuun SHP";1;2016;293;242;51;79;"31.10";"1 vuosi"
"Kainuun SHP";1;2017;316;262;60;85;"31.10";"1 vuosi"
"Kainuun SHP";1;2018;198;160;40;68;"31.10";"1 vuosi"
"Kainuun SHP";1;2019;219;175;44;58;"31.10";"1 vuosi"
"Kainuun SHP";2;2010;13;8;2;NA;"31.10";"1 vuosi"
"Kainuun SHP";2;2011;20;15;3;NA;"31.10";"1 vuosi"
"Kainuun SHP";2;2012;18;10;2;2;"31.10";"1 vuosi"
"Kainuun SHP";2;2013;16;12;3;2;"31.10";"1 vuosi"
"Kainuun SHP";2;2014;15;10;2;3;"31.10";"1 vuosi"
"Kainuun SHP";2;2015;25;19;2;5;"31.10";"1 vuosi"
"Kainuun SHP";2;2016;23;18;2;6;"31.10";"1 vuosi"
"Kainuun SHP";2;2017;28;19;3;6;"31.10";"1 vuosi"
"Kainuun SHP";2;2018;18;17;3;8;"31.10";"1 vuosi"
"Kainuun SHP";2;2019;19;14;3;4;"31.10";"1 vuosi"
"Kainuun SHP";3;2010;21;14;1;2;"31.10";"1 vuosi"
"Kainuun SHP";3;2011;34;26;1;4;"31.10";"1 vuosi"
"Kainuun SHP";3;2012;30;18;NA;4;"31.10";"1 vuosi"
"Kainuun SHP";3;2013;27;17;NA;2;"31.10";"1 vuosi"
"Kainuun SHP";3;2014;27;18;NA;1;"31.10";"1 vuosi"
"Kainuun SHP";3;2015;55;40;NA;3;"31.10";"1 vuosi"
"Kainuun SHP";3;2016;39;30;NA;3;"31.10";"1 vuosi"
"Kainuun SHP";3;2017;39;27;1;6;"31.10";"1 vuosi"
"Kainuun SHP";3;2018;28;18;1;4;"31.10";"1 vuosi"
"Kainuun SHP";3;2019;25;14;NA;NA;"31.10";"1 vuosi"
"Kainuun SHP";4;2010;19;11;1;1;"31.10";"1 vuosi"
"Kainuun SHP";4;2011;17;10;1;NA;"31.10";"1 vuosi"
"Kainuun SHP";4;2012;22;16;2;NA;"31.10";"1 vuosi"
"Kainuun SHP";4;2013;23;16;2;NA;"31.10";"1 vuosi"
"Kainuun SHP";4;2014;22;15;1;NA;"31.10";"1 vuosi"
"Kainuun SHP";4;2015;20;13;NA;2;"31.10";"1 vuosi"
"Kainuun SHP";4;2016;21;15;NA;1;"31.10";"1 vuosi"
"Kainuun SHP";4;2017;22;13;NA;3;"31.10";"1 vuosi"
"Kainuun SHP";4;2018;13;10;NA;3;"31.10";"1 vuosi"
"Kainuun SHP";4;2019;7;3;NA;1;"31.10";"1 vuosi"
"Kainuun SHP";5;2010;6;5;NA;1;"31.10";"1 vuosi"
"Kainuun SHP";5;2011;5;4;NA;2;"31.10";"1 vuosi"
"Kainuun SHP";5;2012;8;6;NA;1;"31.10";"1 vuosi"
"Kainuun SHP";5;2013;9;3;NA;NA;"31.10";"1 vuosi"
"Kainuun SHP";5;2014;7;5;NA;1;"31.10";"1 vuosi"
"Kainuun SHP";5;2015;5;3;NA;1;"31.10";"1 vuosi"
"Kainuun SHP";5;2016;9;4;NA;NA;"31.10";"1 vuosi"
"Kainuun SHP";5;2017;12;9;NA;NA;"31.10";"1 vuosi"
"Kainuun SHP";5;2018;5;4;NA;NA;"31.10";"1 vuosi"
"Kainuun SHP";5;2019;8;6;NA;NA;"31.10";"1 vuosi"
"Kainuun SHP";6;2010;5;3;NA;NA;"31.10";"1 vuosi"
"Kainuun SHP";6;2011;6;3;NA;NA;"31.10";"1 vuosi"
"Kainuun SHP";6;2012;5;4;NA;1;"31.10";"1 vuosi"
"Kainuun SHP";6;2013;6;5;NA;1;"31.10";"1 vuosi"
"Kainuun SHP";6;2014;9;5;NA;NA;"31.10";"1 vuosi"
"Kainuun SHP";6;2015;8;7;NA;NA;"31.10";"1 vuosi"
"Kainuun SHP";6;2016;6;4;NA;NA;"31.10";"1 vuosi"
"Kainuun SHP";6;2017;6;3;NA;NA;"31.10";"1 vuosi"
"Kainuun SHP";6;2018;3;2;NA;NA;"31.10";"1 vuosi"
"Kainuun SHP";6;2019;2;1;NA;NA;"31.10";"1 vuosi"
"Kainuun SHP";7;2010;69;47;1;1;"31.10";"1 vuosi"
"Kainuun SHP";7;2011;72;48;NA;1;"31.10";"1 vuosi"
"Kainuun SHP";7;2012;80;51;2;4;"31.10";"1 vuosi"
"Kainuun SHP";7;2013;78;53;2;2;"31.10";"1 vuosi"
"Kainuun SHP";7;2014;89;55;2;4;"31.10";"1 vuosi"
"Kainuun SHP";7;2015;95;58;3;4;"31.10";"1 vuosi"
"Kainuun SHP";7;2016;82;57;4;2;"31.10";"1 vuosi"
"Kainuun SHP";7;2017;78;53;1;6;"31.10";"1 vuosi"
"Kainuun SHP";7;2018;43;30;1;6;"31.10";"1 vuosi"
"Kainuun SHP";7;2019;39;21;1;1;"31.10";"1 vuosi"
"Kainuun SHP";8;2012;1;NA;NA;NA;"31.10";"1 vuosi"
"Kainuun SHP";8;2013;2;NA;NA;NA;"31.10";"1 vuosi"
"Kainuun SHP";8;2014;1;NA;NA;NA;"31.10";"1 vuosi"
"Kainuun SHP";8;2015;28;23;1;3;"31.10";"1 vuosi"
"Kainuun SHP";8;2016;28;22;1;3;"31.10";"1 vuosi"
"Kainuun SHP";8;2017;22;16;NA;3;"31.10";"1 vuosi"
"Kainuun SHP";8;2018;6;5;NA;2;"31.10";"1 vuosi"
"Kainuun SHP";8;2019;6;3;NA;2;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";1;2010;324;276;95;46;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";1;2011;414;355;107;56;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";1;2012;498;431;115;77;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";1;2013;501;430;118;76;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";1;2014;489;416;119;74;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";1;2015;540;452;150;83;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";1;2016;505;414;139;81;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";1;2017;525;446;165;89;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";1;2018;516;435;153;83;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";1;2019;522;435;164;84;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";2;2010;52;47;8;3;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";2;2011;47;34;6;3;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";2;2012;62;55;5;9;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";2;2013;60;47;6;7;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";2;2014;64;50;5;7;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";2;2015;56;43;4;8;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";2;2016;56;40;4;7;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";2;2017;53;43;7;10;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";2;2018;49;39;5;9;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";2;2019;64;50;10;8;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";3;2010;53;40;3;3;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";3;2011;83;61;2;5;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";3;2012;83;60;4;8;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";3;2013;87;66;2;6;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";3;2014;78;56;2;8;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";3;2015;95;67;3;10;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";3;2016;95;61;4;6;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";3;2017;71;53;3;9;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";3;2018;85;61;5;6;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";3;2019;98;66;4;6;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";4;2010;55;41;2;NA;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";4;2011;63;46;1;NA;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";4;2012;75;55;1;3;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";4;2013;64;46;1;4;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";4;2014;71;51;2;2;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";4;2015;72;44;NA;3;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";4;2016;62;45;NA;6;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";4;2017;74;52;1;5;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";4;2018;60;48;NA;5;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";4;2019;65;40;1;5;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";5;2010;19;16;NA;2;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";5;2011;16;11;NA;1;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";5;2012;21;14;NA;1;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";5;2013;26;17;1;1;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";5;2014;30;17;NA;1;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";5;2015;22;13;NA;NA;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";5;2016;23;10;NA;NA;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";5;2017;19;13;NA;1;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";5;2018;16;6;NA;1;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";5;2019;20;8;1;2;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";6;2010;7;6;NA;NA;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";6;2011;6;5;NA;NA;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";6;2012;12;12;NA;NA;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";6;2013;7;4;NA;NA;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";6;2014;7;4;NA;NA;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";6;2015;13;8;2;NA;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";6;2016;15;11;3;2;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";6;2017;15;9;1;NA;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";6;2018;12;8;2;NA;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";6;2019;12;12;2;NA;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";7;2010;79;59;4;NA;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";7;2011;76;54;3;3;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";7;2012;86;61;4;1;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";7;2013;95;68;3;4;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";7;2014;92;62;NA;3;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";7;2015;108;74;3;2;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";7;2016;107;67;5;5;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";7;2017;122;81;5;10;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";7;2018;124;83;7;10;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";7;2019;120;82;5;6;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";8;2011;4;4;NA;2;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";8;2012;13;11;1;1;"31.10";"1 vuosi"
"Kanta-Hämeen SHP";8;2013;13;9;NA;1;"31.10";"1 vuosi"
